Provider ID,Provider Name ,Address,Governorate,Area,Provider Type,Provider Specialty,Latitude,Longitude,Phone Number
L47,Al Mokhtabar Laboratory,27 Victor Square,Cairo,6th October,Laboratory,Laboratory,31.21463676,29.95257268,19014    
L47,Al Mokhtabar Laboratory,228 Portsaid street-zamzam tower,Cairo,6th October,Laboratory,Laboratory,30.03633905,29.99304304,19014    
L47,Al Mokhtabar Laboratory,Al-Galaa Street beside El Montazah Police Station,Cairo,Al Badrasheen,Laboratory,Laboratory,31.246797,29.94578868,19014    
L47,Al Mokhtabar Laboratory,66 Doctor mohamed hashem khalil street,Cairo,Hawamdeya,Laboratory,Laboratory,27.04342495,31.24815245,19014    
L47,Al Mokhtabar Laboratory,1 A Street - El Nasr Towers - 2nd district - Hassan El Bakory Street,Cairo,Manial,Laboratory,Laboratory,27.18321361,29.97960669,19014    
L47,Al Mokhtabar Laboratory,Cross roads 5 El gomhorya street with takseen mouris doss beside el kahira bank,Cairo,Bolaak Al Dakror,Laboratory,Laboratory,27.18850972,31.32051487,19014    
L47,Al Mokhtabar Laboratory,Princely Hospital - Abnoub - Assiut,Cairo,Heliopolis,Laboratory,Laboratory,27.22632527,31.19609131,19014    
L47,Al Mokhtabar Laboratory,Yousry Ragheb Street - El Awkaf Tower - No. 4,Cairo,Heliopolis,Laboratory,Laboratory,27.18252345,31.18628966,19014    
L47,Al Mokhtabar Laboratory,"167 Othman Bin Affan Street, Abu Jabal Dayrut Division",Cairo,Heliopolis,Laboratory,Laboratory,27.55418793,31.18427737,19014    
L47,Al Mokhtabar Laboratory,El-Galaa St. Above Quahra Bank,Cairo,Heliopolis,Laboratory,Laboratory,30.54818986,31.18321672,19014    
L47,Al Mokhtabar Laboratory,97 Cornich El Nile - Mobinil Building,Cairo,Nasr City,Laboratory,Laboratory,24.97957326,30.81442519,19014    
L47,Al Mokhtabar Laboratory,23 July Street -in front of El Taamen El Sehy - 3rd floor,Cairo,Nasr City,Laboratory,Laboratory,24.97921136,31.13664402,19014    
L47,Al Mokhtabar Laboratory,Port Saied street - in front of NBE Bank,Cairo,Nasr City,Laboratory,Laboratory,24.47963746,32.87830151,19014    
L47,Al Mokhtabar Laboratory,Old el ahly bank street above orange 1st floor,Cairo,Heliopolis,Laboratory,Laboratory,30.64656222,32.87632596,19014    
L47,Al Mokhtabar Laboratory,Intersection Ahmed Orabi Street with EL Markaz Street - next to Wadie jewelry,Cairo,Heliopolis,Laboratory,Laboratory,29.34369535,32.94587471,19014    
L47,Al Mokhtabar Laboratory,El Hareth Square- El Gabaly street corner,Cairo,New Cairo,Laboratory,Laboratory,29.08146117,31.08006587,19014    
L47,Al Mokhtabar Laboratory,El Felal Region-13 Metwaly El-Sharaawy St.,Cairo,Al Zaher,Laboratory,Laboratory,29.07200155,31.20419268,19014    
L47,Al Mokhtabar Laboratory,El sheikh el shaarawy street bank misr building,Cairo,Shoubra,Laboratory,Laboratory,30.06853503,31.09269417,19014    
L47,Al Mokhtabar Laboratory,El Serg Tower - Ahmed Moharram Street,Cairo,Shobra Al Kheima,Laboratory,Laboratory,31.03857487,31.10677358,19014    
L47,Al Mokhtabar Laboratory,Magles El Madina Street,Cairo,Maadi,Laboratory,Laboratory,30.88591915,31.24493075,19014    
L47,Al Mokhtabar Laboratory,Zamzam Tower- Ahmed Oraby Street,Cairo,Helwan,Laboratory,Laboratory,31.13597172,30.47883125,19014    
L47,Al Mokhtabar Laboratory,1 Tahrir St. Beside National Bank Of Egypt,Cairo,Helmyet Al Zeitoun,Laboratory,Laboratory,30.76338666,30.66413192,19014    
L47,Al Mokhtabar Laboratory,kasr el ez building in front of alex bank,Cairo,Al Khosous,Laboratory,Laboratory,31.40097945,30.13282645,19014    
L47,Al Mokhtabar Laboratory,Hospital land is one plot between the first and second districts of the 10th of Ramadan,Cairo,Down Town,Laboratory,Laboratory,30.29370146,30.69707778,19014    
L47,Al Mokhtabar Laboratory,El ordonya tower 2 city central infront of ahly bank,Cairo,Mokattam,Laboratory,Laboratory,30.29820956,30.41771865,19014    
L47,Al Mokhtabar Laboratory,El Doha Mall - Building 28 B - 2nd Floor,Cairo,Hadayek Al Kobba,Laboratory,Laboratory,30.28849557,31.73180904,19014    
L47,Al Mokhtabar Laboratory,"2x25+89, 1st of October, Giza",Cairo,Obour City,Laboratory,Laboratory,30.00075491,31.73721244,19014    
L47,Al Mokhtabar Laboratory,33 Mehwar crazy water trade street with mehwar 26 July beside arkan,Cairo,10th of Ramadan,Laboratory,Laboratory,30.02104333,31.74672586,19014    
L47,Al Mokhtabar Laboratory,92 El ferdos city-1st floor-above farghally,Qalioubia,Qalioub,Laboratory,Laboratory,29.90548758,30.95829195,19014    
L47,Al Mokhtabar Laboratory,6th District - in front of El Thakafa Palace,Qalioubia,Shebeen Al Kanater,Laboratory,Laboratory,29.94148254,31.00337112,19014    
L47,Al Mokhtabar Laboratory,El Mogawra el khamsa-16th district-mazar mall,Qalioubia,Abo Zaabal,Laboratory,Laboratory,30.05464345,30.97375384,19014    
L47,Al Mokhtabar Laboratory,El Mogawra el sabaa-2nd district- center silver mall,Menophia,Menouf,Laboratory,Laboratory,29.96788109,30.92160895,19014    
L47,Al Mokhtabar Laboratory,7th District - Central Road- beside EL Hosary Mosque - 2nd floor - Apartmentno. 12,Menophia,Sadat City,Laboratory,Laboratory,29.97273276,30.96079607,19014    
L47,Al Mokhtabar Laboratory,Abd-El Aziz Fahmy St.,Menophia,Ashmoun,Laboratory,Laboratory,30.00327773,30.92123208,19014    
L47,Al Mokhtabar Laboratory,Crossroads of Mohamed Farid street with Abdel moneim riad after ramo square mogamaa elnada medical,Menophia,Al Bagour,Laboratory,Laboratory,29.99219354,30.94401439,19014    
L47,Al Mokhtabar Laboratory,Royal valley compount-the italian district,Menophia,Quesna,Laboratory,Laboratory,29.91758852,30.98951679,19014    
L47,Al Mokhtabar Laboratory,Dreamland City - 6th of October,Menia,Menia,Laboratory,Laboratory,29.97289335,31.19940419,19014    
L47,Al Mokhtabar Laboratory,3rd District - Al Zeyad Mall - above el Shabrawy Resturant - in front of Sheikh Zayed Hospital,Menia,Maghagha,Laboratory,Laboratory,29.96450507,31.05848701,19014    
L47,Al Mokhtabar Laboratory,B216 Banks area-smart village,Al Wady Al Gadeed,Al Wady Al Gadeed,Laboratory,Laboratory,30.07631023,31.03903871,19014    
L47,Al Mokhtabar Laboratory,The strip mall unit no. CD-14 -1st floor elwy,Bani Suef,Bani Suef,Laboratory,Laboratory,30.05645486,30.931284,19014    
L47,Al Mokhtabar Laboratory,385 Ramses St. In front of Al-Demrdash Hospital,Bani Suef,Al Wasta,Laboratory,Laboratory,30.05514104,31.02160003,19014    
L47,Al Mokhtabar Laboratory,Intersection of Ahmed Esmat Street & Ain Shams Street,Port Said,Port Said,Laboratory,Laboratory,30.12943033,30.94205106,19014    
L47,Al Mokhtabar Laboratory,Ain shams el sharkya mohamed abbas street from el eshreen street infront of el takwa mosque,Port Said,Port Fouad,Laboratory,Laboratory,30.13324655,31.23875193,19014    
L47,Al Mokhtabar Laboratory,7 El Montazo St. Off El Guish St. Beside El Ayyat Police Station - Giza,Damietta,Damietta,Laboratory,Laboratory,29.57380458,31.32117323,19014    
L47,Al Mokhtabar Laboratory,Holiday Aalghembashaoa lane of the Nile happy-Badrashin-Cairo street,Damietta,Farskour,Laboratory,Laboratory,29.85017598,31.33815795,19014    
L47,Al Mokhtabar Laboratory,El sehy street behind awlad el saad company branched from el khososy el omomy 1st floor,Sohag,Sohag,Laboratory,Laboratory,30.15783535,31.30909329,19014    
L47,Al Mokhtabar Laboratory,Mahatta Square-Savoy Tower,Sohag,Gerga,Laboratory,Laboratory,30.15780501,31.27820546,19014    
L47,Al Mokhtabar Laboratory,165 Mahatet el marg el sharky street in front of mahatet metro el marg el adima-1st floor apartment2,Quena,Quena,Laboratory,Laboratory,30.15739672,31.30752946,19014    
L47,Al Mokhtabar Laboratory,13 El Gomhorya street-takseem ellaithy behind Misr bank,Quena,Naga Hamady,Laboratory,Laboratory,29.57541741,31.3021918,19014    
L47,Al Mokhtabar Laboratory,"17 Al Bustan Street, 26th of July Corridor - Sheikh Zayed",Kafr Al Sheikh,Sidi Salem,Laboratory,Laboratory,30.02582585,31.33675944,19014    
L47,Al Mokhtabar Laboratory,"Al Jazeera Plaza Tower 2, Sheikh Zayed, next to Arkan Mall, second floor",Kafr Al Sheikh,Desouk,Laboratory,Laboratory,30.02582551,31.29461658,19014    
L47,Al Mokhtabar Laboratory,"Sheikh Zayed, New Arkan Mall, Central Corridor, Medical Building above McDonald's - fourth floor.",Marsa Matrouh,Marsa Matrouh,Laboratory,Laboratory,30.01878703,31.01081786,19014    
L47,Al Mokhtabar Laboratory,"Zone 17, Al Nada Clinics - Beverly Hills, Sheikh Zayed",Dakahlia,Dekernes,Laboratory,Laboratory,30.06733079,31.01081359,19014    
L47,Al Mokhtabar Laboratory,"(G8) on the ground floor - Cairo Medical Mall, next to the covered hall in Sheikh Zayed",Dakahlia,Al Manzala,Laboratory,Laboratory,29.95539532,31.00491467,19014    
L47,Al Mokhtabar Laboratory,Court yard el mokawra el oula 12th district-el sheikh zayed,Dakahlia,Sherbeen,Laboratory,Laboratory,30.04258142,30.93431308,19014    
L47,Al Mokhtabar Laboratory,1 Abd-El Salam Abd EL Shafie - Warak el Arab,Suez,Suez,Laboratory,Laboratory,30.10478833,30.91733021,19014    
L47,Al Mokhtabar Laboratory,599 Port Said Street - Bab El Sheareya,Aswan,Kom Ombo,Laboratory,Laboratory,30.06186556,30.98013169,19014    
L47,Al Mokhtabar Laboratory,"1 Al-Mutamadiya Street, above Ard Al-Lewaa Pharmacy",Aswan,Edfu,Laboratory,Laboratory,30.05510059,31.21410731,19014    
L47,Al Mokhtabar Laboratory,El Gomhoureya St. - Auseem next to the hospital,Assiut,Assiut,Laboratory,Laboratory,30.12925951,31.26103105,19014    
L47,Al Mokhtabar Laboratory,Mall 60- 1st district-el mogawra el tanya-above vodafone,Alexandria,Raml Station,Laboratory,Laboratory,30.13632998,31.18952723,19014    
L47,Al Mokhtabar Laboratory,"Al-Quds Al-Sharif Street, from the main Bashteel Street, in front of Tabarak Hospital",Alexandria,Smoha,Laboratory,Laboratory,30.07712144,31.13651866,19014    
L47,Al Mokhtabar Laboratory,170 Nahia St Above Al-Shabrawy,Alexandria,Agamy,Laboratory,Laboratory,30.04265467,31.72096808,19014    
L47,Al Mokhtabar Laboratory,Isra Tower - Nahia Street - Bulaq Dakrur-Bulaq Dakrur-Cairo,Alexandria,Victoria,Laboratory,Laboratory,30.04333729,31.19911751,19014    
L47,Al Mokhtabar Laboratory,50 El fayoum street nasyet ibrahim abd el hady,Alexandria,Sidi Beshr,Laboratory,Laboratory,29.98477486,31.19185683,19014    
L47,Al Mokhtabar Laboratory,104 El Tahrir Street - 2nd Floor,Alexandria,Moharam Bek,Laboratory,Laboratory,30.03887593,31.19284705,19014    
L47,Al Mokhtabar Laboratory,"14 Hero Ahmed Abdel Aziz Dokki, Engineers",Ismailia,Ismailia,Laboratory,Laboratory,30.05183552,31.24508432,19014    
L47,Al Mokhtabar Laboratory,19 Masdak street-dokki-infront of Ibn sina hospital,Ismailia,Kantara,Laboratory,Laboratory,30.04016615,31.21203945,19014    
L47,Al Mokhtabar Laboratory,"Address: 5 Al-Masaha Square, in front of the Safir Hotel, Qatar National Bank Al-Ahli Building, QNB",Sharqia,Zagazig,Laboratory,Laboratory,30.03502656,31.20805339,19014    
L47,Al Mokhtabar Laboratory,45 El Kasr El Einy Street,Sharqia,Belbeis,Laboratory,Laboratory,30.03503684,31.20834638,19014    
L47,Al Mokhtabar Laboratory,72 Abbaseya Street- Abdo Pacha Square,Sharqia,Faqous,Laboratory,Laboratory,30.0648606,31.21448962,19014    
L47,Al Mokhtabar Laboratory,1 Health Street 107 (east of the former railway),Sharqia,Deyarb Negm,Laboratory,Laboratory,29.9806577,31.23397708,19014    
L47,Al Mokhtabar Laboratory,109 King Faisal Al-Faisal Al-Cairo street,Gharbia,Tanta,Laboratory,Laboratory,30.01217809,31.27526808,19014    
L47,Al Mokhtabar Laboratory,"19 El Eshreen Street, above Al Ferjany Supermarket",Gharbia,Al Mahala Al Kobra,Laboratory,Laboratory,30.01917321,31.24341533,19014    
L47,Al Mokhtabar Laboratory,366 King Faisal Al-Faisal Al-Cairo street,Fayoum,Fayoum,Laboratory,Laboratory,30.00761306,31.19447946,19014    
L47,Al Mokhtabar Laboratory,446 King Faisal Road,Fayoum,Ebshway,Laboratory,Laboratory,30.01368564,31.18479924,19014    
L47,Al Mokhtabar Laboratory,"5 Faisal Main Street, next to the Brazilian Coffee House (Faisal End),in front of Bazooka Restaurant",Cairo,Mohandessein,Laboratory,Laboratory,29.99128359,31.18283139,19014    
L47,Al Mokhtabar Laboratory,"8 Ahmed Lotfy St., Faisal Surveyor",Cairo,Mohandessein,Laboratory,Laboratory,30.01019795,31.19806105,19014    
L47,Al Mokhtabar Laboratory,Alf Maskan Square-100 Gesr Al Swiss St.,Cairo,Zamalek,Laboratory,Laboratory,30.11902258,31.13600099,19014    
L47,Al Mokhtabar Laboratory,25 Gesr EL Suez Street - the first of Gamal Abdel Nasser,Luxor,Luxor,Laboratory,Laboratory,30.11857185,31.19243683,19014    
L47,Al Mokhtabar Laboratory,112 El Bahr El Azam Street,Luxor,Esna,Laboratory,Laboratory,29.99743413,31.3403537,19014    
L47,Al Mokhtabar Laboratory,22 A Mourad Street - Next to Omar Afandi,Red Sea,Hurghada,Laboratory,Laboratory,30.01905184,31.33548349,19014    
L47,Al Mokhtabar Laboratory,307 El giza hospital beside el haram branch3 beside Europe hotel,Red Sea,Ras Ghareb,Laboratory,Laboratory,30.00741745,31.21468083,19014    
L47,Al Mokhtabar Laboratory,395 A Sudan Street - Kit Kat,Behira,Rashid,Laboratory,Laboratory,30.07069262,31.2148864,19014    
L47,Al Mokhtabar Laboratory,509 Al-Ahram Street - Giza Square,Behira,Etay Al Baroud,Laboratory,Laboratory,31.21052653,31.18715392,19014    
L47,Al Mokhtabar Laboratory,Khalefa tower-abo zarea street (el konesa-el moneeb),Behira,Kafr Al Dawar,Laboratory,Laboratory,29.98457341,31.20258875,19014    
L47,Al Mokhtabar Laboratory,Hadayek el Ahram- 121 distribution of Co-op ,Behira,Damanhour,Laboratory,Laboratory,29.98219953,30.01475348,19014    
L47,Al Mokhtabar Laboratory,"427 El-Gish Road, Hadayek Al-Ahram, Street 9, off El-Gish Street, Al-Haram, Giza District,",Dakahlia,Mansoura,Laboratory,Laboratory,29.95061942,31.19637078,19014    
L47,Al Mokhtabar Laboratory,97 (A)  The old second gate - D/1,Dakahlia,Mansoura,Laboratory,Laboratory,31.10800624,31.10878044,19014    
L47,Al Mokhtabar Laboratory,Fourth Gate - 427 L - Army Street  ,Kafr Al Sheikh,Kafr Al Sheikh,Laboratory,Laboratory,31.08850631,31.09178553,19014    
L47,Al Mokhtabar Laboratory,"Building 135 C Street D. Omar Branch from Gardenia Street, First Gate, Hadayek Al-Ahram.",Aswan,Aswan,Laboratory,Laboratory,29.97504139,29.96436278,19014    
L47,Al Mokhtabar Laboratory,127 Misr & Sudan Street - Tower A - apartment 2,Assiut,Assiut,Laboratory,Laboratory,29.97523621,29.95229402,19014    
L47,Al Mokhtabar Laboratory,132 El Haram Street - Above Al Ahly United Bank,Alexandria,Roushdy,Laboratory,Laboratory,29.99858248,31.10923052,19014    
L47,Al Mokhtabar Laboratory,307 A El Haram Street - in front of Europe Hotel,Alexandria,Mandara,Laboratory,Laboratory,30.00466823,31.10911139,19014    
L47,Al Mokhtabar Laboratory,360 Pyramid Street - next to the water tank-pyramid-Cairo,Dakahlia,Meet Ghamr,Laboratory,Laboratory,30.00010257,31.17367182,19014    
L47,Al Mokhtabar Laboratory,25 Salah Salem St. - the corner of the press in front of the village street-Hawamdia Bank-Cairo,Dakahlia,Sinbelawein,Laboratory,Laboratory,29.89546035,31.1891698,19014    
L47,Al Mokhtabar Laboratory,3 Gamal abdel naser-1st floor,Sharqia,Abou Hamad,Laboratory,Laboratory,29.89633544,31.17615639,19014    
L47,Al Mokhtabar Laboratory,"10 Baghdad Street, Al-Korba, in front of Super Supreme Cafe",Sharqia,Menia Al kamh,Laboratory,Laboratory,30.09296431,31.26316435,19014    
L47,Al Mokhtabar Laboratory,129 El Marghany St.,Gharbia,Tanta,Laboratory,Laboratory,30.08995507,31.26435709,19014    
L47,Al Mokhtabar Laboratory,130 El Nozha Street,Gharbia,Kafr Al Zayat,Laboratory,Laboratory,30.10144247,31.32354598,19014    
L47,Al Mokhtabar Laboratory,"19 Muhammad Farid Al-Hejaz, Heliopolis",Cairo,Mohandessein,Laboratory,Laboratory,30.11395877,31.34101939,19014    
L47,Al Mokhtabar Laboratory,20 Gozeph Tito St. El Nozha ,Cairo,Old Cairo,Laboratory,Laboratory,30.12306873,31.34293541,19014    
L47,Al Mokhtabar Laboratory,225 El hegaz street-Heliopolis beside sennara restaurant and eyes hospital,Cairo,Imbaba,Laboratory,Laboratory,30.11721463,31.34246024,19014    
L47,Al Mokhtabar Laboratory,24 Omar Ibn El Khattab Street - Ismailia Square,Cairo,Heliopolis,Laboratory,Laboratory,30.09752644,31.37371839,19014    
L47,Al Mokhtabar Laboratory,25-Mohamed Al Mahdy - Thawra St Besides Almaza Telecom Central ,Cairo,Nasr City,Laboratory,Laboratory,30.08171687,31.35212818,19014    
L47,Al Mokhtabar Laboratory,"35 Mourad St., Almaza, Heliopolis Square, Heliopolis",Cairo,Down Town,Laboratory,Laboratory,30.09307608,31.33463725,19014    
L47,Al Mokhtabar Laboratory,"5 Mohamed Mahmoud Ezzat Street, Hegaz Square - Heliopolis, Cairo",Cairo,Shoubra,Laboratory,Laboratory,30.1139544,31.3474907,19014    
L47,Al Mokhtabar Laboratory,5Taha hussein takseem police-nozha el gdida-beside el monuiry pharmacy,Cairo,Maadi,Laboratory,Laboratory,30.13048012,31.33493198,19014    
L47,Al Mokhtabar Laboratory,57 Khalifa El Maamoun Street,Cairo,Ain Shams,Laboratory,Laboratory,30.09261308,31.34246217,19014    
L47,Al Mokhtabar Laboratory,58 Hegaz Street- Borg Amoun,Cairo,Sayeda Zeinab,Laboratory,Laboratory,30.10760209,31.37739064,19014    
L47,Al Mokhtabar Laboratory,60 El Khalifa El Maamoun Street,Cairo,Rehab City,Laboratory,Laboratory,30.09108399,31.31595058,19014    
L47,Al Mokhtabar Laboratory,"90 Al-Sayed Al-Mirghani Street, in front of Al-Banna College",Qalioubia,Banha,Laboratory,Laboratory,30.08344502,31.33482934,19014    
L47,Al Mokhtabar Laboratory,96 Abdel Aziz Fahmy Street - ground floor,Qalioubia,Kafr Shokr,Laboratory,Laboratory,30.10389616,31.31132526,19014    
L47,Al Mokhtabar Laboratory,Building no. 3 - Sayed Zakaria Street,Qalioubia,Shobra Al Kheima,Laboratory,Laboratory,30.10231078,31.32885415,19014    
L47,Al Mokhtabar Laboratory,Building 9- El Obour Buildings- Salah Salem Street,Cairo,Bolaak Al Dakror,Laboratory,Laboratory,30.0770476,31.34791263,19014    
L47,Al Mokhtabar Laboratory,"Building 38, El Korba, next to Pizza Hut - Dr. Hossam Mansour Center",Alexandria,Al Amerya,Laboratory,Laboratory,30.09293008,31.37322762,19014    
L47,Al Mokhtabar Laboratory,10 Ibn El Hakam Street- El Helmeya Square,Cairo,Helwan,Laboratory,Laboratory,30.11569273,31.30570719,19014    
L47,Al Mokhtabar Laboratory,55 Riad Street with Sherif Street,Cairo,Mohandessein,Laboratory,Laboratory,29.84982947,31.32349631,19014    
L47,Al Mokhtabar Laboratory,66 El Hossiny St - Helwan Gardens ,Cairo,Heliopolis,Laboratory,Laboratory,29.89166647,31.31532122,19014    
L47,Al Mokhtabar Laboratory,"Mansour St., 2nd floor, intersection with Al-Maraghy ??St., Helwan subway station square, 44",Cairo,New Cairo,Laboratory,Laboratory,29.89167024,31.33675394,19014    
L47,Al Mokhtabar Laboratory,123 El Wehda Street - 2nd Floor,Assiut,Quseia,Laboratory,Laboratory,30.08804509,31.30283041,19014    
L47,Al Mokhtabar Laboratory,Sama Al-Qahra Towers Besides Natinal Bank Hospital ,Sohag,Sohag,Laboratory,Laboratory,29.98280559,31.30283125,19014    
L47,Al Mokhtabar Laboratory,1 Taiba Tawers- Zahraa Maadi First Floor,Cairo,Maadi,Laboratory,Laboratory,29.960352,31.21266212,19014    
L47,Al Mokhtabar Laboratory,4 Street no. 151 - next to Mobil petrol station from El Horeya street,Cairo,Heliopolis,Laboratory,Laboratory,29.95981793,31.34506784,19014    
L47,Al Mokhtabar Laboratory,7 Mwasalat street kornish el maadi beside el nile el badrawy hospital,Sharqia,Zagazig,Laboratory,Laboratory,29.98244258,31.29214307,19014    
L47,Al Mokhtabar Laboratory,2/8 El Nasr Street - Above Tikka Resturant,Cairo,Abbaseya,Laboratory,Laboratory,29.97615292,31.25169118,19014    
L47,Al Mokhtabar Laboratory,88 Nine street-maadi- misr el kheir building beside cilantro,Sohag,Tahta,Laboratory,Laboratory,29.95905651,31.23128702,19014    
L47,Al Mokhtabar Laboratory,Sama Towers 9 waw Tower beside sama tawer el edary and bank ahly hospital 1st floor,Cairo,Al Waraq,Laboratory,Laboratory,29.98325992,31.28450316,19014    
L47,Al Mokhtabar Laboratory,El Shabrawy Tower-El Mearag-Tenth Neighbourhood,Cairo,Nasr City,Laboratory,Laboratory,29.97519702,31.25920781,19014    
L47,Al Mokhtabar Laboratory,Medical center no.1 clinic no. 315-3rd floor,Qalioubia,Tokh,Laboratory,Laboratory,30.08433393,31.34246961,19014    
L47,Al Mokhtabar Laboratory,"East Hub Mall, Block 17, Clinic 13, next to the Craft Zone",Gharbia,Samanoud,Laboratory,Laboratory,30.07420916,31.31556495,19014    
L47,Al Mokhtabar Laboratory,47 El manial street-1st floor- 3street beside pizza king,Qalioubia,Banha,Laboratory,Laboratory,30.01761599,31.63740186,19014    
L47,Al Mokhtabar Laboratory,87 El Manial Street - 1st floor - Apartment 1,Fayoum,Snors,Laboratory,Laboratory,30.02645185,31.67309352,19014    
L47,Al Mokhtabar Laboratory,"9, Three Street, Manial, in front of the College of Dentistry, Manial",Sharqia,Abou Kebeer,Laboratory,Laboratory,30.02344811,31.22516483,19014    
L47,Al Mokhtabar Laboratory,"Al-Libini Street, Al-Haram, Giza, Property 302 - D/3",Cairo,Kattameya,Laboratory,Laboratory,29.97717867,31.22644434,19014    
L47,Al Mokhtabar Laboratory,20 Al matarya square - A tower-beit el ezz towers,Fayoum,Fayoum,Laboratory,Laboratory,30.11014788,31.22601331,19014    
L47,Al Mokhtabar Laboratory,1 El Hegaz St. Off The Arab League - El Safa Medical Tower,Menophia,Al Shohada,Laboratory,Laboratory,30.05197167,31.16183396,19014    
L47,Al Mokhtabar Laboratory,33 Ahmed Orabi Street,Bani Suef,Bani Suef,Laboratory,Laboratory,30.06519693,31.31995031,19014    
L47,Al Mokhtabar Laboratory,51 El Shaheed Abdel Moneim Reyad - next to El Atebaa tower - in front of the Embassy of Seneghal,Cairo,Gesr Al Swiss,Laboratory,Laboratory,30.05452187,31.19755197,19014    
L47,Al Mokhtabar Laboratory,60 Lebanon Street - Above Bank Audi,Menia,Menia,Laboratory,Laboratory,30.05893422,31.19790593,19014    
L47,Al Mokhtabar Laboratory,64 Gameat El Dewal Street,Cairo,6th October,Laboratory,Laboratory,30.05032139,31.20931473,19014    
L47,Al Mokhtabar Laboratory,9 El-Batal Ahmed Abd-ElAziz,Cairo,Gesr Al Swiss,Laboratory,Laboratory,30.05084247,31.19325101,19014    
L47,Al Mokhtabar Laboratory,"B15 Mokattam Clinics - Street 9, first floor",Cairo,Heliopolis,Laboratory,Laboratory,31.32744451,31.19952762,19014    
L47,Al Mokhtabar Laboratory,El asmarat piece 8840 el roda building 1st floor infront of el mokattam el takhasosy hospital,Cairo,New Cairo,Laboratory,Laboratory,30.01247986,31.20979496,19014    
L47,Al Mokhtabar Laboratory,El mokattam el masryeen hospital- el asmarat district,Cairo,Al Ayaat,Laboratory,Laboratory,30.01018119,30.01287392,19014    
L47,Al Mokhtabar Laboratory,377 D  El Hadaba EL Olya,Qalioubia,Al Kanater Al Khayreya,Laboratory,Laboratory,30.00496438,31.32730629,19014    
L47,Al Mokhtabar Laboratory,1 Zakr Hussin St - 1st floor - Above Arabiata Restaurant ,Menia,Malawi,Laboratory,Laboratory,30.0433701,31.34047009,19014    
L47,Al Mokhtabar Laboratory,1 Dr. Ibrahim Abu Al-Naga Street - Above Exception Sweets - Block 109 - Seventh District,Quena,Kous,Laboratory,Laboratory,30.04438823,31.32647503,19014    
L47,Al Mokhtabar Laboratory,"12 Mostafa Hamam St., off Abbas El Akkad",Behira,Koum Hamada,Laboratory,Laboratory,30.05448001,31.3295655,19014    
L47,Al Mokhtabar Laboratory,"17 Al-Madfaya Buildings, in front of City Stars - Nasr City",Damietta,New Damietta,Laboratory,Laboratory,30.07297163,31.33956606,19014    
L47,Al Mokhtabar Laboratory,"3 Safwat Al Mithaq Street, next to Banque Misr, Zahraa, Nasr City",Menia,Bani Mazzar,Laboratory,Laboratory,30.05119918,31.33873073,19014    
L47,Al Mokhtabar Laboratory,43 Mostafa El Nahhas Street,Menia,Samalout,Laboratory,Laboratory,30.05421786,31.34333396,19014    
L47,Al Mokhtabar Laboratory,50 Hassan El Maamoun Street - in front of Al-Ahli Club,Dakahlia,Belkas,Laboratory,Laboratory,30.06244766,31.39473921,19014    
L47,Al Mokhtabar Laboratory,60 Abas el akad infront of macdonalds 1st floor elwy,Port Said,Port Said,Laboratory,Laboratory,30.04630907,31.34433742,19014    
L47,Al Mokhtabar Laboratory,81 Nasr Road- beside Tiba Mall,Suez,Suez,Laboratory,Laboratory,30.0675014,31.35781786,19014    
L47,Al Mokhtabar Laboratory,8th n district-crossroads 2 ahmed el zomor with abbas el akad extension,Cairo,Auwseem,Laboratory,Laboratory,30.04711106,31.33970768,19014    
L47,Al Mokhtabar Laboratory,El sedek tower above hesham hussein pharmacy (el waha district),Cairo,Ezbet Al Nakhl,Laboratory,Laboratory,30.03982038,31.33006733,19014    
L47,Al Mokhtabar Laboratory,Dr. Rasha Tower - 10th district,Ismailia,Ismailia,Laboratory,Laboratory,30.04819485,31.36033293,19014    
L47,Al Mokhtabar Laboratory,Makram ebeid street building 1 block 17- infront of city center mall,Dakahlia,Mansoura,Laboratory,Laboratory,30.06850671,31.36988522,19014    
L47,Al Mokhtabar Laboratory,"90th. St., inside Concord Mall, New Cairo",Cairo,Maadi,Laboratory,Laboratory,30.02499414,31.37918988,19014    
L47,Al Mokhtabar Laboratory,Midtown Mall - in front of Gate 4 of the American University - Fifth Settlement  ,Cairo,New Cairo,Laboratory,Laboratory,31.50121612,31.3447066,19014    
L47,Al Mokhtabar Laboratory,Arbella plaza gamal abdel nasser square el we7da el edarya el ola- fifth settelment,Cairo,Mohandessein,Laboratory,Laboratory,29.99180595,31.48266007,19014    
L47,Al Mokhtabar Laboratory,"Northern 90th - next to Al Shifa Hospital - Mall 164 - first floor, unit 8,9",Menophia,Shebeen Al Koum,Laboratory,Laboratory,30.02095944,30.01373669,19014    
L47,Al Mokhtabar Laboratory,El teseem street-medical park behind el gawy el takhasosy hospital,Sharqia,Mashtoul Al Sook,Laboratory,Laboratory,30.01953553,31.43213742,19014    
L47,Al Mokhtabar Laboratory,Axa clinic clinics inside mall 1-waterway street,Sohag,Al Beliana,Laboratory,Laboratory,30.0231427,31.43593651,19014    
L47,Al Mokhtabar Laboratory,"Cairo Care Mall, Mostafa Kamel Axis, First Settlement, next to El Gendy Car Showroom",Cairo,New Cairo,Laboratory,Laboratory,30.06228945,31.43452317,19014    
